 time            v(out)          time            v(outpl)       
 1.01050000e+00  8.99282379e-01  1.01050000e+00  8.66734030e-01 
 1.01150000e+00  8.97877078e-01  1.01150000e+00  8.65213787e-01 
 1.01250000e+00  8.96675710e-01  1.01250000e+00  8.63918836e-01 
 1.01350000e+00  8.95797687e-01  1.01350000e+00  8.62975009e-01 
 1.01450000e+00  8.95332714e-01  1.01450000e+00  8.62476015e-01 
 1.01550000e+00  8.95329402e-01  1.01550000e+00  8.62472405e-01 
 1.01650000e+00  8.95787973e-01  1.01650000e+00  8.62964439e-01 
 1.01750000e+00  8.96660437e-01  1.01750000e+00  8.63902243e-01 
 1.01850000e+00  8.97857647e-01  1.01850000e+00  8.65192745e-01 
 1.01950000e+00  8.99260886e-01  1.01950000e+00  8.66710703e-01 
 1.02050000e+00  9.00733601e-01  1.02050000e+00  8.68310533e-01 
 1.02150000e+00  9.02133961e-01  1.02150000e+00  8.69838435e-01 
 1.02250000e+00  9.03326779e-01  1.02250000e+00  8.71145236e-01 
 1.02350000e+00  9.04195716e-01  1.02350000e+00  8.72100400e-01 
 1.02450000e+00  9.04654794e-01  1.02450000e+00  8.72606153e-01 
 1.02550000e+00  9.04658162e-01  1.02550000e+00  8.72609742e-01 
 1.02650000e+00  9.04205465e-01  1.02650000e+00  8.72110875e-01 
 1.02750000e+00  9.03342048e-01  1.02750000e+00  8.71161690e-01 
 1.02850000e+00  9.02153298e-01  1.02850000e+00  8.69859316e-01 
 1.02950000e+00  9.00755075e-01  1.02950000e+00  8.68333794e-01 
 1.03050000e+00  8.99282400e-01  1.03050000e+00  8.66734030e-01 
 1.03150000e+00  8.97877069e-01  1.03150000e+00  8.65213787e-01 
 1.03250000e+00  8.96675750e-01  1.03250000e+00  8.63918837e-01 
 1.03350000e+00  8.95797696e-01  1.03350000e+00  8.62975010e-01 
 1.03450000e+00  8.95332740e-01  1.03450000e+00  8.62476014e-01 
 1.03550000e+00  8.95329423e-01  1.03550000e+00  8.62472405e-01 
 1.03650000e+00  8.95787966e-01  1.03650000e+00  8.62964439e-01 
 1.03750000e+00  8.96660389e-01  1.03750000e+00  8.63902243e-01 
 1.03850000e+00  8.97857662e-01  1.03850000e+00  8.65192746e-01 
 1.03950000e+00  8.99260851e-01  1.03950000e+00  8.66710704e-01 
 1.04050000e+00  9.00733591e-01  1.04050000e+00  8.68310534e-01 
 1.04150000e+00  9.02134015e-01  1.04150000e+00  8.69838437e-01 
 1.04250000e+00  9.03326819e-01  1.04250000e+00  8.71145236e-01 
 1.04350000e+00  9.04195703e-01  1.04350000e+00  8.72100399e-01 
 1.04450000e+00  9.04654823e-01  1.04450000e+00  8.72606152e-01 
 1.04550000e+00  9.04658156e-01  1.04550000e+00  8.72609741e-01 
 1.04650000e+00  9.04205461e-01  1.04650000e+00  8.72110875e-01 
 1.04750000e+00  9.03342092e-01  1.04750000e+00  8.71161691e-01 
 1.04850000e+00  9.02153302e-01  1.04850000e+00  8.69859314e-01 
 1.04950000e+00  9.00755086e-01  1.04950000e+00  8.68333794e-01 
 1.05050000e+00  8.99282405e-01  1.05050000e+00  8.66734030e-01 
 1.05150000e+00  8.97877060e-01  1.05150000e+00  8.65213787e-01 
 1.05250000e+00  8.96675730e-01  1.05250000e+00  8.63918837e-01 
 1.05350000e+00  8.95797705e-01  1.05350000e+00  8.62975009e-01 
 1.05450000e+00  8.95332728e-01  1.05450000e+00  8.62476014e-01 
 1.05550000e+00  8.95329371e-01  1.05550000e+00  8.62472404e-01 
 1.05650000e+00  8.95787966e-01  1.05650000e+00  8.62964440e-01 
 1.05750000e+00  8.96660387e-01  1.05750000e+00  8.63902243e-01 
 1.05850000e+00  8.97857645e-01  1.05850000e+00  8.65192745e-01 
 1.05950000e+00  8.99260871e-01  1.05950000e+00  8.66710703e-01 
 1.06050000e+00  9.00733584e-01  1.06050000e+00  8.68310534e-01 
 1.06150000e+00  9.02133997e-01  1.06150000e+00  8.69838436e-01 
 1.06250000e+00  9.03326803e-01  1.06250000e+00  8.71145237e-01 
 1.06350000e+00  9.04195720e-01  1.06350000e+00  8.72100398e-01 
 1.06450000e+00  9.04654800e-01  1.06450000e+00  8.72606153e-01 
 1.06550000e+00  9.04658128e-01  1.06550000e+00  8.72609742e-01 
 1.06650000e+00  9.04205449e-01  1.06650000e+00  8.72110875e-01 
 1.06750000e+00  9.03342069e-01  1.06750000e+00  8.71161690e-01 
 1.06850000e+00  9.02153305e-01  1.06850000e+00  8.69859315e-01 
 1.06950000e+00  9.00755088e-01  1.06950000e+00  8.68333794e-01 
 1.07050000e+00  8.99282393e-01  1.07050000e+00  8.66734030e-01 
 1.07150000e+00  8.97877067e-01  1.07150000e+00  8.65213787e-01 
 1.07250000e+00  8.96675727e-01  1.07250000e+00  8.63918837e-01 
 1.07350000e+00  8.95797663e-01  1.07350000e+00  8.62975009e-01 
 1.07450000e+00  8.95332691e-01  1.07450000e+00  8.62476015e-01 
 1.07550000e+00  8.95329399e-01  1.07550000e+00  8.62472404e-01 
 1.07650000e+00  8.95787947e-01  1.07650000e+00  8.62964440e-01 
 1.07750000e+00  8.96660434e-01  1.07750000e+00  8.63902243e-01 
 1.07850000e+00  8.97857662e-01  1.07850000e+00  8.65192746e-01 
 1.07950000e+00  8.99260878e-01  1.07950000e+00  8.66710703e-01 
 1.08050000e+00  9.00733571e-01  1.08050000e+00  8.68310535e-01 
 1.08150000e+00  9.02133986e-01  1.08150000e+00  8.69838436e-01 
 1.08250000e+00  9.03326795e-01  1.08250000e+00  8.71145237e-01 
 1.08350000e+00  9.04195735e-01  1.08350000e+00  8.72100400e-01 
 1.08450000e+00  9.04654794e-01  1.08450000e+00  8.72606152e-01 
 1.08550000e+00  9.04658131e-01  1.08550000e+00  8.72609741e-01 
 1.08650000e+00  9.04205404e-01  1.08650000e+00  8.72110875e-01 
 1.08750000e+00  9.03342049e-01  1.08750000e+00  8.71161689e-01 
 1.08850000e+00  9.02153292e-01  1.08850000e+00  8.69859314e-01 
 1.08950000e+00  9.00755093e-01  1.08950000e+00  8.68333795e-01 
 1.09050000e+00  8.99282443e-01  1.09050000e+00  8.66734030e-01 
 1.09150000e+00  8.97877054e-01  1.09150000e+00  8.65213787e-01 
 1.09250000e+00  8.96675701e-01  1.09250000e+00  8.63918837e-01 
 1.09350000e+00  8.95797708e-01  1.09350000e+00  8.62975009e-01 
 1.09450000e+00  8.95332731e-01  1.09450000e+00  8.62476015e-01 
 1.09550000e+00  8.95329392e-01  1.09550000e+00  8.62472404e-01 
 1.09650000e+00  8.95787972e-01  1.09650000e+00  8.62964440e-01 
 1.09750000e+00  8.96660436e-01  1.09750000e+00  8.63902243e-01 
 1.09850000e+00  8.97857684e-01  1.09850000e+00  8.65192745e-01 
 1.09950000e+00  8.99260864e-01  1.09950000e+00  8.66710703e-01 
 1.10000000e+00  8.99997332e-01  1.10000000e+00  8.67509822e-01 
