 frequency       gain_db        
 5.01187234e+01  3.29344127e+01 
 6.30957344e+01  3.29344120e+01 
 7.94328235e+01  3.29344108e+01 
 1.00000000e+02  3.29344090e+01 
 1.25892541e+02  3.29344062e+01 
 1.58489319e+02  3.29344016e+01 
 1.99526231e+02  3.29343944e+01 
 2.51188643e+02  3.29343830e+01 
 3.16227766e+02  3.29343648e+01 
 3.98107171e+02  3.29343361e+01 
 5.01187234e+02  3.29342906e+01 
 6.30957344e+02  3.29342184e+01 
 7.94328235e+02  3.29341040e+01 
 1.00000000e+03  3.29339228e+01 
 1.25892541e+03  3.29336355e+01 
 1.58489319e+03  3.29331803e+01 
 1.99526231e+03  3.29324589e+01 
 2.51188643e+03  3.29313158e+01 
 3.16227766e+03  3.29295047e+01 
 3.98107171e+03  3.29266359e+01 
 5.01187234e+03  3.29220930e+01 
 6.30957344e+03  3.29149028e+01 
 7.94328235e+03  3.29035313e+01 
 1.00000000e+04  3.28855696e+01 
 1.25892541e+04  3.28572535e+01 
 1.58489319e+04  3.28127502e+01 
 1.99526231e+04  3.27431387e+01 
 2.51188643e+04  3.26350483e+01 
 3.16227766e+04  3.24690648e+01 
 3.98107171e+04  3.22183435e+01 
 5.01187234e+04  3.18484453e+01 
 6.30957344e+04  3.13199792e+01 
 7.94328235e+04  3.05953563e+01 
 1.00000000e+05  2.96487430e+01 
 1.25892541e+05  2.84747938e+01 
 1.58489319e+05  2.70906568e+01 
 1.99526231e+05  2.55298349e+01 
 2.51188643e+05  2.38320892e+01 
 3.16227766e+05  2.20348953e+01 
 3.98107171e+05  2.01690048e+01 
 5.01187234e+05  1.82575740e+01 
 6.30957344e+05  1.63172386e+01 
 7.94328235e+05  1.43598345e+01 
 1.00000000e+06  1.23941101e+01 
 1.25892541e+06  1.04272385e+01 
 1.58489319e+06  8.46617022e+00 
 1.99526231e+06  6.51896058e+00 
 2.51188643e+06  4.59621921e+00 
 3.16227766e+06  2.71278090e+00 
 3.98107171e+06  8.89549155e-01 
 5.01187234e+06 -8.44858814e-01 
 6.30957344e+06 -2.45358055e+00 
 7.94328235e+06 -3.89353863e+00 
 1.00000000e+07 -5.12112593e+00 
 1.25892541e+07 -6.10019454e+00 
 1.58489319e+07 -6.80692605e+00 
 1.99526231e+07 -7.22381768e+00 
 2.51188643e+07 -7.31624450e+00 
 3.16227766e+07 -6.98745489e+00 
 3.98107171e+07 -6.05631573e+00 
 5.01187234e+07 -4.95465801e+00 
 6.30957344e+07 -6.52603983e+00 
 7.94328235e+07 -8.92026668e+00 
 1.00000000e+08 -9.71321029e+00 
 1.25892541e+08 -9.35971768e+00 
 1.58489319e+08 -8.63813937e+00 
 1.99526231e+08 -7.72591297e+00 
 2.51188643e+08 -6.66179489e+00 
 3.16227766e+08 -5.45491125e+00 
 3.98107171e+08 -4.12974256e+00 
 5.01187234e+08 -2.73601388e+00 
 6.30957344e+08 -1.34144508e+00 
 7.94328235e+08 -2.37935530e-02 
 1.00000000e+09  1.13294445e+00 
 frequency       gain_db        
 1.00000000e+00  4.61327620e+01 
 1.25892541e+00  4.61327620e+01 
 1.58489319e+00  4.61327620e+01 
 1.99526231e+00  4.61327620e+01 
 2.51188643e+00  4.61327620e+01 
 3.16227766e+00  4.61327620e+01 
 3.98107171e+00  4.61327619e+01 
 5.01187234e+00  4.61327618e+01 
 6.30957344e+00  4.61327617e+01 
 7.94328235e+00  4.61327615e+01 
 1.00000000e+01  4.61327612e+01 
 1.25892541e+01  4.61327607e+01 
 1.58489319e+01  4.61327599e+01 
 1.99526231e+01  4.61327586e+01 
 2.51188643e+01  4.61327566e+01 
 3.16227766e+01  4.61327534e+01 
 3.98107171e+01  4.61327484e+01 
 5.01187234e+01  4.61327404e+01 
 6.30957344e+01  4.61327277e+01 
 7.94328235e+01  4.61327076e+01 
 1.00000000e+02  4.61326757e+01 
 1.25892541e+02  4.61326252e+01 
 1.58489319e+02  4.61325452e+01 
 1.99526231e+02  4.61324184e+01 
 2.51188643e+02  4.61322174e+01 
 3.16227766e+02  4.61318989e+01 
 3.98107171e+02  4.61313941e+01 
 5.01187234e+02  4.61305942e+01 
 6.30957344e+02  4.61293268e+01 
 7.94328235e+02  4.61273188e+01 
 1.00000000e+03  4.61241382e+01 
 1.25892541e+03  4.61191021e+01 
 1.58489319e+03  4.61111324e+01 
 1.99526231e+03  4.60985312e+01 
 2.51188643e+03  4.60786341e+01 
 3.16227766e+03  4.60472849e+01 
 3.98107171e+03  4.59980587e+01 
 5.01187234e+03  4.59211657e+01 
 6.30957344e+03  4.58020204e+01 
 7.94328235e+03  4.56196384e+01 
 1.00000000e+04  4.53454107e+01 
 1.25892541e+04  4.49434190e+01 
 1.58489319e+04  4.43739278e+01 
 1.99526231e+04  4.36010584e+01 
 2.51188643e+04  4.26029580e+01 
 3.16227766e+04  4.13794363e+01 
 3.98107171e+04  3.99520369e+01 
 5.01187234e+04  3.83564958e+01 
 6.30957344e+04  3.66325630e+01 
 7.94328235e+04  3.48162677e+01 
 1.00000000e+05  3.29363618e+01 
 1.25892541e+05  3.10139691e+01 
 1.58489319e+05  2.90638018e+01 
 1.99526231e+05  2.70957708e+01 
 2.51188643e+05  2.51164332e+01 
 3.16227766e+05  2.31301133e+01 
 3.98107171e+05  2.11397116e+01 
 5.01187234e+05  1.91472805e+01 
 6.30957344e+05  1.71544451e+01 
 7.94328235e+05  1.51627439e+01 
 1.00000000e+06  1.31739521e+01 
 1.25892541e+06  1.11904502e+01 
 1.58489319e+06  9.21570329e+00 
 1.99526231e+06  7.25492395e+00 
 2.51188643e+06  5.31599293e+00 
 3.16227766e+06  3.41067315e+00 
 3.98107171e+06  1.55602738e+00 
 5.01187234e+06 -2.24358420e-01 
 6.30957344e+06 -1.90029584e+00 
 7.94328235e+06 -3.43763014e+00 
 1.00000000e+07 -4.80509045e+00 
 1.25892541e+07 -5.98484256e+00 
 1.58489319e+07 -6.98199955e+00 
 1.99526231e+07 -7.82320407e+00 
 2.51188643e+07 -8.52260682e+00 
 3.16227766e+07 -8.93332774e+00 
 3.98107171e+07 -8.24496883e+00 
 5.01187234e+07 -4.74480599e+00 
 6.30957344e+07  9.64216425e-01 
 7.94328235e+07  2.28590437e+00 
 1.00000000e+08 -1.97713837e-01 
 1.25892541e+08 -1.99550815e+00 
 1.58489319e+08 -1.95375031e+00 
 1.99526231e+08 -5.05133915e-01 
 2.51188643e+08  1.25234810e+00 
 3.16227766e+08  2.87090014e+00 
 3.98107171e+08  4.24936014e+00 
 5.01187234e+08  5.35998729e+00 
 6.30957344e+08  6.18408213e+00 
 7.94328235e+08  6.70737705e+00 
 1.00000000e+09  6.92279074e+00 
 frequency       gain_db        
 1.00000000e+00  1.68688947e+01 
 1.25892541e+00  1.68688947e+01 
 1.58489319e+00  1.68688947e+01 
 1.99526231e+00  1.68688947e+01 
 2.51188643e+00  1.68688947e+01 
 3.16227766e+00  1.68688947e+01 
 3.98107171e+00  1.68688947e+01 
 5.01187234e+00  1.68688947e+01 
 6.30957344e+00  1.68688947e+01 
 7.94328235e+00  1.68688947e+01 
 1.00000000e+01  1.68688947e+01 
 1.25892541e+01  1.68688947e+01 
 1.58489319e+01  1.68688947e+01 
 1.99526231e+01  1.68688947e+01 
 2.51188643e+01  1.68688946e+01 
 3.16227766e+01  1.68688946e+01 
 3.98107171e+01  1.68688946e+01 
 5.01187234e+01  1.68688946e+01 
 6.30957344e+01  1.68688946e+01 
 7.94328235e+01  1.68688946e+01 
 1.00000000e+02  1.68688945e+01 
 1.25892541e+02  1.68688945e+01 
 1.58489319e+02  1.68688944e+01 
 1.99526231e+02  1.68688942e+01 
 2.51188643e+02  1.68688939e+01 
 3.16227766e+02  1.68688935e+01 
 3.98107171e+02  1.68688929e+01 
 5.01187234e+02  1.68688918e+01 
 6.30957344e+02  1.68688901e+01 
 7.94328235e+02  1.68688875e+01 
 1.00000000e+03  1.68688833e+01 
 1.25892541e+03  1.68688767e+01 
 1.58489319e+03  1.68688661e+01 
 1.99526231e+03  1.68688494e+01 
 2.51188643e+03  1.68688230e+01 
 3.16227766e+03  1.68687811e+01 
 3.98107171e+03  1.68687147e+01 
 5.01187234e+03  1.68686094e+01 
 6.30957344e+03  1.68684426e+01 
 7.94328235e+03  1.68681782e+01 
 1.00000000e+04  1.68677591e+01 
 1.25892541e+04  1.68670950e+01 
 1.58489319e+04  1.68660426e+01 
 1.99526231e+04  1.68643749e+01 
 2.51188643e+04  1.68617328e+01 
 3.16227766e+04  1.68575477e+01 
 3.98107171e+04  1.68509213e+01 
 5.01187234e+04  1.68404369e+01 
 6.30957344e+04  1.68238679e+01 
 7.94328235e+04  1.67977316e+01 
 1.00000000e+05  1.67566233e+01 
 1.25892541e+05  1.66922559e+01 
 1.58489319e+05  1.65921596e+01 
 1.99526231e+05  1.64381154e+01 
 2.51188643e+05  1.62046906e+01 
 3.16227766e+05  1.58587816e+01 
 3.98107171e+05  1.53616865e+01 
 5.01187234e+05  1.46751754e+01 
 6.30957344e+05  1.37711880e+01 
 7.94328235e+05  1.26413057e+01 
 1.00000000e+06  1.13003431e+01 
 1.25892541e+06  9.78168321e+00 
 1.58489319e+06  8.12782575e+00 
 1.99526231e+06  6.38188119e+00 
 2.51188643e+06  4.58325472e+00 
 3.16227766e+06  2.76741241e+00 
 3.98107171e+06  9.68076676e-01 
 5.01187234e+06 -7.79910221e-01 
 6.30957344e+06 -2.43869800e+00 
 7.94328235e+06 -3.96829923e+00 
 1.00000000e+07 -5.33184383e+00 
 1.25892541e+07 -6.50511862e+00 
 1.58489319e+07 -7.48663517e+00 
 1.99526231e+07 -8.30114114e+00 
 2.51188643e+07 -8.98738440e+00 
 3.16227766e+07 -9.54518894e+00 
 3.98107171e+07 -9.73166747e+00 
 5.01187234e+07 -8.54870672e+00 
 6.30957344e+07 -5.62599610e+00 
 7.94328235e+07 -5.78205765e+00 
 1.00000000e+08 -9.00399733e+00 
 1.25892541e+08 -1.13243433e+01 
 1.58489319e+08 -9.96736500e+00 
 1.99526231e+08 -7.86689605e+00 
 2.51188643e+08 -6.18391166e+00 
 3.16227766e+08 -4.83974031e+00 
 3.98107171e+08 -3.67512151e+00 
 5.01187234e+08 -2.59706602e+00 
 6.30957344e+08 -1.57201112e+00 
 7.94328235e+08 -6.06154412e-01 
 1.00000000e+09  2.66416508e-01 
 frequency       gain_db        
 1.00000000e+00  1.67175735e+01 
 1.25892541e+00  1.67175735e+01 
 1.58489319e+00  1.67175735e+01 
 1.99526231e+00  1.67175735e+01 
 2.51188643e+00  1.67175735e+01 
 3.16227766e+00  1.67175735e+01 
 3.98107171e+00  1.67175735e+01 
 5.01187234e+00  1.67175735e+01 
 6.30957344e+00  1.67175735e+01 
 7.94328235e+00  1.67175735e+01 
 1.00000000e+01  1.67175735e+01 
 1.25892541e+01  1.67175735e+01 
 1.58489319e+01  1.67175735e+01 
 1.99526231e+01  1.67175735e+01 
 2.51188643e+01  1.67175735e+01 
 3.16227766e+01  1.67175735e+01 
 3.98107171e+01  1.67175735e+01 
 5.01187234e+01  1.67175734e+01 
 6.30957344e+01  1.67175734e+01 
 7.94328235e+01  1.67175734e+01 
 1.00000000e+02  1.67175733e+01 
 1.25892541e+02  1.67175733e+01 
 1.58489319e+02  1.67175732e+01 
 1.99526231e+02  1.67175730e+01 
 2.51188643e+02  1.67175727e+01 
 3.16227766e+02  1.67175722e+01 
 3.98107171e+02  1.67175714e+01 
 5.01187234e+02  1.67175703e+01 
 6.30957344e+02  1.67175684e+01 
 7.94328235e+02  1.67175654e+01 
 1.00000000e+03  1.67175607e+01 
 1.25892541e+03  1.67175532e+01 
 1.58489319e+03  1.67175413e+01 
 1.99526231e+03  1.67175225e+01 
 2.51188643e+03  1.67174927e+01 
 3.16227766e+03  1.67174455e+01 
 3.98107171e+03  1.67173707e+01 
 5.01187234e+03  1.67172521e+01 
 6.30957344e+03  1.67170641e+01 
 7.94328235e+03  1.67167663e+01 
 1.00000000e+04  1.67162942e+01 
 1.25892541e+04  1.67155462e+01 
 1.58489319e+04  1.67143609e+01 
 1.99526231e+04  1.67124830e+01 
 2.51188643e+04  1.67095087e+01 
 3.16227766e+04  1.67047991e+01 
 3.98107171e+04  1.66973462e+01 
 5.01187234e+04  1.66855624e+01 
 6.30957344e+04  1.66669561e+01 
 7.94328235e+04  1.66376401e+01 
 1.00000000e+05  1.65916024e+01 
 1.25892541e+05  1.65196708e+01 
 1.58489319e+05  1.64081426e+01 
 1.99526231e+05  1.62372013e+01 
 2.51188643e+05  1.59795862e+01 
 3.16227766e+05  1.56005784e+01 
 3.98107171e+05  1.50609184e+01 
 5.01187234e+05  1.43238954e+01 
 6.30957344e+05  1.33654804e+01 
 7.94328235e+05  1.21828856e+01 
 1.00000000e+06  1.07961776e+01 
 1.25892541e+06  9.24198746e+00 
 1.58489319e+06  7.56383226e+00 
 1.99526231e+06  5.80451694e+00 
 2.51188643e+06  4.00298315e+00 
 3.16227766e+06  2.19495744e+00 
 3.98107171e+06  4.15672001e-01 
 5.01187234e+06 -1.29700083e+00 
 6.30957344e+06 -2.90056525e+00 
 7.94328235e+06 -4.34876432e+00 
 1.00000000e+07 -5.59655042e+00 
 1.25892541e+07 -6.60817927e+00 
 1.58489319e+07 -7.36367545e+00 
 1.99526231e+07 -7.85702810e+00 
 2.51188643e+07 -8.08211084e+00 
 3.16227766e+07 -8.00559321e+00 
 3.98107171e+07 -7.52529536e+00 
 5.01187234e+07 -6.43805202e+00 
 6.30957344e+07 -4.83654887e+00 
 7.94328235e+07 -5.40471832e+00 
 1.00000000e+08 -8.66008736e+00 
 1.25892541e+08 -1.06951127e+01 
 1.58489319e+08 -1.04659495e+01 
 1.99526231e+08 -9.49681346e+00 
 2.51188643e+08 -8.33765157e+00 
 3.16227766e+08 -7.07836355e+00 
 3.98107171e+08 -5.73630422e+00 
 5.01187234e+08 -4.33869262e+00 
 6.30957344e+08 -2.93376211e+00 
 7.94328235e+08 -1.58468333e+00 
 1.00000000e+09 -3.64745039e-01 
 frequency       gain_db        
 1.00000000e+00  2.73475556e+01 
 1.25892541e+00  2.73475556e+01 
 1.58489319e+00  2.73475556e+01 
 1.99526231e+00  2.73475556e+01 
 2.51188643e+00  2.73475556e+01 
 3.16227766e+00  2.73475556e+01 
 3.98107171e+00  2.73475556e+01 
 5.01187234e+00  2.73475556e+01 
 6.30957344e+00  2.73475556e+01 
 7.94328235e+00  2.73475556e+01 
 1.00000000e+01  2.73475556e+01 
 1.25892541e+01  2.73475556e+01 
 1.58489319e+01  2.73475555e+01 
 1.99526231e+01  2.73475555e+01 
 2.51188643e+01  2.73475555e+01 
 3.16227766e+01  2.73475555e+01 
 3.98107171e+01  2.73475554e+01 
 5.01187234e+01  2.73475553e+01 
 6.30957344e+01  2.73475551e+01 
 7.94328235e+01  2.73475549e+01 
 1.00000000e+02  2.73475545e+01 
 1.25892541e+02  2.73475539e+01 
 1.58489319e+02  2.73475529e+01 
 1.99526231e+02  2.73475513e+01 
 2.51188643e+02  2.73475488e+01 
 3.16227766e+02  2.73475448e+01 
 3.98107171e+02  2.73475385e+01 
 5.01187234e+02  2.73475286e+01 
 6.30957344e+02  2.73475128e+01 
 7.94328235e+02  2.73474877e+01 
 1.00000000e+03  2.73474481e+01 
 1.25892541e+03  2.73473852e+01 
 1.58489319e+03  2.73472856e+01 
 1.99526231e+03  2.73471276e+01 
 2.51188643e+03  2.73468774e+01 
 3.16227766e+03  2.73464808e+01 
 3.98107171e+03  2.73458522e+01 
 5.01187234e+03  2.73448563e+01 
 6.30957344e+03  2.73432783e+01 
 7.94328235e+03  2.73407784e+01 
 1.00000000e+04  2.73368194e+01 
 1.25892541e+04  2.73305522e+01 
 1.58489319e+04  2.73206377e+01 
 1.99526231e+04  2.73049706e+01 
 2.51188643e+04  2.72802550e+01 
 3.16227766e+04  2.72413692e+01 
 3.98107171e+04  2.71804434e+01 
 5.01187234e+04  2.70855990e+01 
 6.30957344e+04  2.69393967e+01 
 7.94328235e+04  2.67173098e+01 
 1.00000000e+05  2.63870448e+01 
 1.25892541e+05  2.59101619e+01 
 1.58489319e+05  2.52475498e+01 
 1.99526231e+05  2.43687395e+01 
 2.51188643e+05  2.32616559e+01 
 3.16227766e+05  2.19371103e+01 
 3.98107171e+05  2.04249218e+01 
 5.01187234e+05  1.87644074e+01 
 6.30957344e+05  1.69949375e+01 
 7.94328235e+05  1.51502404e+01 
 1.00000000e+06  1.32567195e+01 
 1.25892541e+06  1.13343179e+01 
 1.58489319e+06  9.39848154e+00 
 1.99526231e+06  7.46240382e+00 
 2.51188643e+06  5.53929942e+00 
 3.16227766e+06  3.64473839e+00 
 3.98107171e+06  1.79911869e+00 
 5.01187234e+06  3.01525051e-02 
 6.30957344e+06 -1.62522812e+00 
 7.94328235e+06 -3.12071719e+00 
 1.00000000e+07 -4.40331925e+00 
 1.25892541e+07 -5.41782718e+00 
 1.58489319e+07 -6.10734003e+00 
 1.99526231e+07 -6.39992427e+00 
 2.51188643e+07 -6.17834050e+00 
 3.16227766e+07 -5.27933776e+00 
 3.98107171e+07 -3.69308186e+00 
 5.01187234e+07 -1.94984652e+00 
 6.30957344e+07 -6.78071609e-01 
 7.94328235e+07  3.56592535e-01 
 1.00000000e+08  1.50565388e+00 
 1.25892541e+08  2.78554143e+00 
 1.58489319e+08  4.08903207e+00 
 1.99526231e+08  5.30120176e+00 
 2.51188643e+08  6.35001329e+00 
 3.16227766e+08  7.20435553e+00 
 3.98107171e+08  7.85548387e+00 
 5.01187234e+08  8.30276295e+00 
 6.30957344e+08  8.54697804e+00 
 7.94328235e+08  8.58710921e+00 
 1.00000000e+09  8.41797045e+00 
 frequency       gain_db        
 1.00000000e+00  2.00541432e+01 
 1.25892541e+00  2.00541432e+01 
 1.58489319e+00  2.00541432e+01 
 1.99526231e+00  2.00541432e+01 
 2.51188643e+00  2.00541432e+01 
 3.16227766e+00  2.00541432e+01 
 3.98107171e+00  2.00541432e+01 
 5.01187234e+00  2.00541432e+01 
 6.30957344e+00  2.00541432e+01 
 7.94328235e+00  2.00541432e+01 
 1.00000000e+01  2.00541432e+01 
 1.25892541e+01  2.00541432e+01 
 1.58489319e+01  2.00541432e+01 
 1.99526231e+01  2.00541432e+01 
 2.51188643e+01  2.00541432e+01 
 3.16227766e+01  2.00541432e+01 
 3.98107171e+01  2.00541432e+01 
 5.01187234e+01  2.00541432e+01 
 6.30957344e+01  2.00541431e+01 
 7.94328235e+01  2.00541431e+01 
 1.00000000e+02  2.00541430e+01 
 1.25892541e+02  2.00541428e+01 
 1.58489319e+02  2.00541426e+01 
 1.99526231e+02  2.00541422e+01 
 2.51188643e+02  2.00541416e+01 
 3.16227766e+02  2.00541407e+01 
 3.98107171e+02  2.00541392e+01 
 5.01187234e+02  2.00541369e+01 
 6.30957344e+02  2.00541331e+01 
 7.94328235e+02  2.00541272e+01 
 1.00000000e+03  2.00541178e+01 
 1.25892541e+03  2.00541029e+01 
 1.58489319e+03  2.00540793e+01 
 1.99526231e+03  2.00540419e+01 
 2.51188643e+03  2.00539826e+01 
 3.16227766e+03  2.00538886e+01 
 3.98107171e+03  2.00537397e+01 
 5.01187234e+03  2.00535037e+01 
 6.30957344e+03  2.00531297e+01 
 7.94328235e+03  2.00525371e+01 
 1.00000000e+04  2.00515982e+01 
 1.25892541e+04  2.00501110e+01 
 1.58489319e+04  2.00477559e+01 
 1.99526231e+04  2.00440283e+01 
 2.51188643e+04  2.00381326e+01 
 3.16227766e+04  2.00288175e+01 
 3.98107171e+04  2.00141224e+01 
 5.01187234e+04  1.99909893e+01 
 6.30957344e+04  1.99546791e+01 
 7.94328235e+04  1.98979133e+01 
 1.00000000e+05  1.98096748e+01 
 1.25892541e+05  1.96736844e+01 
 1.58489319e+05  1.94668156e+01 
 1.99526231e+05  1.91581794e+01 
 2.51188643e+05  1.87102370e+01 
 3.16227766e+05  1.80835599e+01 
 3.98107171e+05  1.72456425e+01 
 5.01187234e+05  1.61809980e+01 
 6.30957344e+05  1.48969637e+01 
 7.94328235e+05  1.34213075e+01 
 1.00000000e+06  1.17934397e+01 
 1.25892541e+06  1.00548599e+01 
 1.58489319e+06  8.24311581e+00 
 1.99526231e+06  6.39005885e+00 
 2.51188643e+06  4.52310362e+00 
 3.16227766e+06  2.66797285e+00 
 3.98107171e+06  8.51874898e-01 
 5.01187234e+06 -8.93687905e-01 
 6.30957344e+06 -2.53150851e+00 
 7.94328235e+06 -4.02013025e+00 
 1.00000000e+07 -5.31937494e+00 
 1.25892541e+07 -6.39892137e+00 
 1.58489319e+07 -7.24474710e+00 
 1.99526231e+07 -7.85481497e+00 
 2.51188643e+07 -8.21404385e+00 
 3.16227766e+07 -8.23488908e+00 
 3.98107171e+07 -7.66044105e+00 
 5.01187234e+07 -6.09568008e+00 
 6.30957344e+07 -3.65438873e+00 
 7.94328235e+07 -1.57603285e+00 
 1.00000000e+08 -7.48206961e-01 
 1.25892541e+08 -7.83820447e-02 
 1.58489319e+08  1.29394135e+00 
 1.99526231e+08  2.81776303e+00 
 2.51188643e+08  4.26389412e+00 
 3.16227766e+08  5.51477403e+00 
 3.98107171e+08  6.52347975e+00 
 5.01187234e+08  7.27519424e+00 
 6.30957344e+08  7.76769486e+00 
 7.94328235e+08  8.00367871e+00 
 1.00000000e+09  7.98630816e+00 
 frequency       gain_db        
 1.00000000e+00  4.09311955e+01 
 1.25892541e+00  4.09311955e+01 
 1.58489319e+00  4.09311955e+01 
 1.99526231e+00  4.09311955e+01 
 2.51188643e+00  4.09311955e+01 
 3.16227766e+00  4.09311955e+01 
 3.98107171e+00  4.09311955e+01 
 5.01187234e+00  4.09311955e+01 
 6.30957344e+00  4.09311954e+01 
 7.94328235e+00  4.09311953e+01 
 1.00000000e+01  4.09311952e+01 
 1.25892541e+01  4.09311950e+01 
 1.58489319e+01  4.09311947e+01 
 1.99526231e+01  4.09311942e+01 
 2.51188643e+01  4.09311934e+01 
 3.16227766e+01  4.09311922e+01 
 3.98107171e+01  4.09311902e+01 
 5.01187234e+01  4.09311871e+01 
 6.30957344e+01  4.09311822e+01 
 7.94328235e+01  4.09311744e+01 
 1.00000000e+02  4.09311620e+01 
 1.25892541e+02  4.09311424e+01 
 1.58489319e+02  4.09311114e+01 
 1.99526231e+02  4.09310621e+01 
 2.51188643e+02  4.09309841e+01 
 3.16227766e+02  4.09308604e+01 
 3.98107171e+02  4.09306644e+01 
 5.01187234e+02  4.09303537e+01 
 6.30957344e+02  4.09298614e+01 
 7.94328235e+02  4.09290813e+01 
 1.00000000e+03  4.09278451e+01 
 1.25892541e+03  4.09258867e+01 
 1.58489319e+03  4.09227846e+01 
 1.99526231e+03  4.09178726e+01 
 2.51188643e+03  4.09100990e+01 
 3.16227766e+03  4.08978071e+01 
 3.98107171e+03  4.08783967e+01 
 5.01187234e+03  4.08478100e+01 
 6.30957344e+03  4.07997703e+01 
 7.94328235e+03  4.07247045e+01 
 1.00000000e+04  4.06083289e+01 
 1.25892541e+04  4.04300452e+01 
 1.58489319e+04  4.01616713e+01 
 1.99526231e+04  3.97676327e+01 
 2.51188643e+04  3.92082420e+01 
 3.16227766e+04  3.84471543e+01 
 3.98107171e+04  3.74615104e+01 
 5.01187234e+04  3.62498629e+01 
 6.30957344e+04  3.48327190e+01 
 7.94328235e+04  3.32453136e+01 
 1.00000000e+05  3.15274230e+01 
 1.25892541e+05  2.97154232e+01 
 1.58489319e+05  2.78385202e+01 
 1.99526231e+05  2.59182760e+01 
 2.51188643e+05  2.39697835e+01 
 3.16227766e+05  2.20032879e+01 
 3.98107171e+05  2.00256699e+01 
 5.01187234e+05  1.80416215e+01 
 6.30957344e+05  1.60545283e+01 
 7.94328235e+05  1.40671470e+01 
 1.00000000e+06  1.20821723e+01 
 1.25892541e+06  1.01027916e+01 
 1.58489319e+06  8.13332401e+00 
 1.99526231e+06  6.18003786e+00 
 2.51188643e+06  4.25223021e+00 
 3.16227766e+06  2.36359203e+00 
 3.98107171e+06  5.33709809e-01 
 5.01187234e+06 -1.21082463e+00 
 6.30957344e+06 -2.83683220e+00 
 7.94328235e+06 -4.30814964e+00 
 1.00000000e+07 -5.59354433e+00 
 1.25892541e+07 -6.67741860e+00 
 1.58489319e+07 -7.56780400e+00 
 1.99526231e+07 -8.29367412e+00 
 2.51188643e+07 -8.87997945e+00 
 3.16227766e+07 -9.26197267e+00 
 3.98107171e+07 -9.01963701e+00 
 5.01187234e+07 -7.07321125e+00 
 6.30957344e+07 -3.22783279e+00 
 7.94328235e+07 -7.05286879e-01 
 1.00000000e+08 -1.43440249e+00 
 1.25892541e+08 -3.02431802e+00 
 1.58489319e+08 -3.80220816e+00 
 1.99526231e+08 -3.02528134e+00 
 2.51188643e+08 -1.35442089e+00 
 3.16227766e+08  4.46699550e-01 
 3.98107171e+08  2.09344880e+00 
 5.01187234e+08  3.50188162e+00 
 6.30957344e+08  4.63041343e+00 
 7.94328235e+08  5.44565599e+00 
 1.00000000e+09  5.92342535e+00 
 frequency       gain_db        
 1.00000000e+00  3.35160273e+01 
 1.25892541e+00  3.35160273e+01 
 1.58489319e+00  3.35160273e+01 
 1.99526231e+00  3.35160273e+01 
 2.51188643e+00  3.35160273e+01 
 3.16227766e+00  3.35160273e+01 
 3.98107171e+00  3.35160273e+01 
 5.01187234e+00  3.35160273e+01 
 6.30957344e+00  3.35160273e+01 
 7.94328235e+00  3.35160272e+01 
 1.00000000e+01  3.35160272e+01 
 1.25892541e+01  3.35160272e+01 
 1.58489319e+01  3.35160271e+01 
 1.99526231e+01  3.35160271e+01 
 2.51188643e+01  3.35160269e+01 
 3.16227766e+01  3.35160267e+01 
 3.98107171e+01  3.35160264e+01 
 5.01187234e+01  3.35160259e+01 
 6.30957344e+01  3.35160251e+01 
 7.94328235e+01  3.35160238e+01 
 1.00000000e+02  3.35160218e+01 
 1.25892541e+02  3.35160185e+01 
 1.58489319e+02  3.35160134e+01 
 1.99526231e+02  3.35160053e+01 
 2.51188643e+02  3.35159925e+01 
 3.16227766e+02  3.35159721e+01 
 3.98107171e+02  3.35159399e+01 
 5.01187234e+02  3.35158887e+01 
 6.30957344e+02  3.35158077e+01 
 7.94328235e+02  3.35156793e+01 
 1.00000000e+03  3.35154757e+01 
 1.25892541e+03  3.35151532e+01 
 1.58489319e+03  3.35146420e+01 
 1.99526231e+03  3.35138320e+01 
 2.51188643e+03  3.35125485e+01 
 3.16227766e+03  3.35105151e+01 
 3.98107171e+03  3.35072944e+01 
 5.01187234e+03  3.35021946e+01 
 6.30957344e+03  3.34941244e+01 
 7.94328235e+03  3.34813646e+01 
 1.00000000e+04  3.34612180e+01 
