 time            v(out)          time            v(outpl)       
 1.45428000e-02  8.17765878e-01  1.45428000e-02  8.43793300e-01 
 1.45528000e-02  8.17718851e-01  1.45528000e-02  8.43746727e-01 
 1.45628000e-02  8.17672792e-01  1.45628000e-02  8.43701079e-01 
 1.45728000e-02  8.17627708e-01  1.45728000e-02  8.43656358e-01 
 1.45828000e-02  8.17583571e-01  1.45828000e-02  8.43612563e-01 
 1.45928000e-02  8.17540364e-01  1.45928000e-02  8.43569697e-01 
 1.46028000e-02  8.17498120e-01  1.46028000e-02  8.43527759e-01 
 1.46128000e-02  8.17456814e-01  1.46128000e-02  8.43486751e-01 
 1.46228000e-02  8.17416464e-01  1.46228000e-02  8.43446673e-01 
 1.46328000e-02  8.17377088e-01  1.46328000e-02  8.43407527e-01 
 1.46428000e-02  8.17338669e-01  1.46428000e-02  8.43369312e-01 
 1.46528000e-02  8.17301176e-01  1.46528000e-02  8.43332029e-01 
 1.46628000e-02  8.17264628e-01  1.46628000e-02  8.43295680e-01 
 1.46728000e-02  8.17229023e-01  1.46728000e-02  8.43260265e-01 
 1.46828000e-02  8.17194364e-01  1.46828000e-02  8.43225785e-01 
 1.46928000e-02  8.17160635e-01  1.46928000e-02  8.43192240e-01 
 1.47028000e-02  8.17127848e-01  1.47028000e-02  8.43159630e-01 
 1.47128000e-02  8.17096034e-01  1.47128000e-02  8.43127958e-01 
 1.47228000e-02  8.17065190e-01  1.47228000e-02  8.43097222e-01 
 1.47328000e-02  8.17035305e-01  1.47328000e-02  8.43067424e-01 
 1.47428000e-02  8.17006354e-01  1.47428000e-02  8.43038564e-01 
 1.47528000e-02  8.16978361e-01  1.47528000e-02  8.43010643e-01 
 1.47628000e-02  8.16951309e-01  1.47628000e-02  8.42983662e-01 
 1.47728000e-02  8.16925233e-01  1.47728000e-02  8.42957620e-01 
 1.47828000e-02  8.16900128e-01  1.47828000e-02  8.42932519e-01 
 1.47928000e-02  8.16875955e-01  1.47928000e-02  8.42908359e-01 
 1.48028000e-02  8.16852733e-01  1.48028000e-02  8.42885139e-01 
 1.48128000e-02  8.16830462e-01  1.48128000e-02  8.42862862e-01 
 1.48228000e-02  8.16809137e-01  1.48228000e-02  8.42841527e-01 
 1.48328000e-02  8.16788760e-01  1.48328000e-02  8.42821134e-01 
 1.48428000e-02  8.16769337e-01  1.48428000e-02  8.42801685e-01 
 1.48528000e-02  8.16750872e-01  1.48528000e-02  8.42783178e-01 
 1.48628000e-02  8.16733350e-01  1.48628000e-02  8.42765616e-01 
 1.48728000e-02  8.16716775e-01  1.48728000e-02  8.42748997e-01 
 1.48828000e-02  8.16701180e-01  1.48828000e-02  8.42733323e-01 
 1.48928000e-02  8.16686548e-01  1.48928000e-02  8.42718594e-01 
 1.49028000e-02  8.16672865e-01  1.49028000e-02  8.42704810e-01 
 1.49128000e-02  8.16660129e-01  1.49128000e-02  8.42691970e-01 
 1.49228000e-02  8.16648321e-01  1.49228000e-02  8.42680077e-01 
 1.49328000e-02  8.16637468e-01  1.49328000e-02  8.42669129e-01 
 1.49428000e-02  8.16627598e-01  1.49428000e-02  8.42659127e-01 
 1.49528000e-02  8.16618683e-01  1.49528000e-02  8.42650071e-01 
 1.49628000e-02  8.16610731e-01  1.49628000e-02  8.42641962e-01 
 1.49728000e-02  8.16603748e-01  1.49728000e-02  8.42634799e-01 
 1.49828000e-02  8.16597710e-01  1.49828000e-02  8.42628583e-01 
 1.49928000e-02  8.16592623e-01  1.49928000e-02  8.42623314e-01 
 1.50028000e-02  8.16588483e-01  1.50028000e-02  8.42618992e-01 
 1.50128000e-02  8.16585289e-01  1.50128000e-02  8.42615617e-01 
 1.50228000e-02  8.16583048e-01  1.50228000e-02  8.42613190e-01 
 1.50328000e-02  8.16581761e-01  1.50328000e-02  8.42611709e-01 
 1.50428000e-02  8.16581423e-01  1.50428000e-02  8.42611176e-01 
 1.50528000e-02  8.16582044e-01  1.50528000e-02  8.42611590e-01 
 1.50628000e-02  8.16583613e-01  1.50628000e-02  8.42612952e-01 
 1.50728000e-02  8.16586120e-01  1.50728000e-02  8.42615261e-01 
 1.50828000e-02  8.16589592e-01  1.50828000e-02  8.42618517e-01 
 1.50928000e-02  8.16594004e-01  1.50928000e-02  8.42622721e-01 
 1.51028000e-02  8.16599365e-01  1.51028000e-02  8.42627872e-01 
 1.51128000e-02  8.16605701e-01  1.51128000e-02  8.42633970e-01 
 1.51228000e-02  8.16612990e-01  1.51228000e-02  8.42641016e-01 
 1.51328000e-02  8.16621219e-01  1.51328000e-02  8.42649008e-01 
 1.51428000e-02  8.16630410e-01  1.51428000e-02  8.42657948e-01 
 1.51528000e-02  8.16640565e-01  1.51528000e-02  8.42667835e-01 
 1.51628000e-02  8.16651671e-01  1.51628000e-02  8.42678668e-01 
 1.51728000e-02  8.16663717e-01  1.51728000e-02  8.42690447e-01 
 1.51828000e-02  8.16676702e-01  1.51828000e-02  8.42703174e-01 
 1.51928000e-02  8.16690658e-01  1.51928000e-02  8.42716846e-01 
 1.52028000e-02  8.16705586e-01  1.52028000e-02  8.42731464e-01 
 1.52128000e-02  8.16721466e-01  1.52128000e-02  8.42747028e-01 
 1.52228000e-02  8.16738319e-01  1.52228000e-02  8.42763538e-01 
 1.52328000e-02  8.16756112e-01  1.52328000e-02  8.42780993e-01 
 1.52428000e-02  8.16774826e-01  1.52428000e-02  8.42799393e-01 
 1.52528000e-02  8.16794497e-01  1.52528000e-02  8.42818737e-01 
 1.52628000e-02  8.16815100e-01  1.52628000e-02  8.42839026e-01 
 1.52728000e-02  8.16836670e-01  1.52728000e-02  8.42860259e-01 
 1.52828000e-02  8.16859216e-01  1.52828000e-02  8.42882436e-01 
 1.52928000e-02  8.16882697e-01  1.52928000e-02  8.42905556e-01 
 1.53028000e-02  8.16907134e-01  1.53028000e-02  8.42929619e-01 
 1.53128000e-02  8.16932544e-01  1.53128000e-02  8.42954624e-01 
 1.53228000e-02  8.16958905e-01  1.53228000e-02  8.42980572e-01 
 1.53328000e-02  8.16986218e-01  1.53328000e-02  8.43007462e-01 
 1.53428000e-02  8.17014484e-01  1.53428000e-02  8.43035292e-01 
 1.53528000e-02  8.17043696e-01  1.53528000e-02  8.43064064e-01 
 1.53628000e-02  8.17073849e-01  1.53628000e-02  8.43093776e-01 
 1.53728000e-02  8.17104948e-01  1.53728000e-02  8.43124428e-01 
 1.53828000e-02  8.17137015e-01  1.53828000e-02  8.43156019e-01 
 1.53928000e-02  8.17170015e-01  1.53928000e-02  8.43188549e-01 
 1.54028000e-02  8.17203982e-01  1.54028000e-02  8.43222017e-01 
 1.54128000e-02  8.17238922e-01  1.54128000e-02  8.43256423e-01 
 1.54228000e-02  8.17274787e-01  1.54228000e-02  8.43291766e-01 
 1.54328000e-02  8.17311614e-01  1.54328000e-02  8.43328045e-01 
 1.54428000e-02  8.17349393e-01  1.54428000e-02  8.43365261e-01 
 1.54528000e-02  8.17388070e-01  1.54528000e-02  8.43403411e-01 
 1.54628000e-02  8.17427695e-01  1.54628000e-02  8.43442497e-01 
 1.54728000e-02  8.17468307e-01  1.54728000e-02  8.43482516e-01 
 1.54828000e-02  8.17509849e-01  1.54828000e-02  8.43523469e-01 
 1.54928000e-02  8.17552314e-01  1.54928000e-02  8.43565354e-01 
 1.55028000e-02  8.17595754e-01  1.55028000e-02  8.43608171e-01 
 1.55128000e-02  8.17640160e-01  1.55128000e-02  8.43651919e-01 
 1.55228000e-02  8.17685494e-01  1.55228000e-02  8.43696597e-01 
 1.55328000e-02  8.17731786e-01  1.55328000e-02  8.43742205e-01 
 1.55428000e-02  8.17779023e-01  1.55428000e-02  8.43788742e-01 
 1.55528000e-02  8.17827194e-01  1.55528000e-02  8.43836207e-01 
 1.55628000e-02  8.17876312e-01  1.55628000e-02  8.43884598e-01 
 1.55728000e-02  8.17926365e-01  1.55728000e-02  8.43933917e-01 
 1.55828000e-02  8.17977363e-01  1.55828000e-02  8.43984160e-01 
 1.55928000e-02  8.18029322e-01  1.55928000e-02  8.44035329e-01 
 1.56028000e-02  8.18082240e-01  1.56028000e-02  8.44087420e-01 
 1.56128000e-02  8.18136099e-01  1.56128000e-02  8.44140435e-01 
 1.56228000e-02  8.18190899e-01  1.56228000e-02  8.44194372e-01 
 1.56328000e-02  8.18246641e-01  1.56328000e-02  8.44249229e-01 
 1.56428000e-02  8.18303349e-01  1.56428000e-02  8.44305006e-01 
 1.56528000e-02  8.18360995e-01  1.56528000e-02  8.44361702e-01 
 1.56628000e-02  8.18419584e-01  1.56628000e-02  8.44419316e-01 
 1.56728000e-02  8.18479121e-01  1.56728000e-02  8.44477847e-01 
 1.56828000e-02  8.18539552e-01  1.56828000e-02  8.44537294e-01 
 1.56928000e-02  8.18600911e-01  1.56928000e-02  8.44597655e-01 
 1.57028000e-02  8.18663227e-01  1.57028000e-02  8.44658930e-01 
 1.57128000e-02  8.18726483e-01  1.57128000e-02  8.44721118e-01 
 1.57228000e-02  8.18790676e-01  1.57228000e-02  8.44784218e-01 
 1.57328000e-02  8.18855815e-01  1.57328000e-02  8.44848228e-01 
 1.57428000e-02  8.18921887e-01  1.57428000e-02  8.44913146e-01 
 1.57528000e-02  8.18988902e-01  1.57528000e-02  8.44978973e-01 
 1.57628000e-02  8.19056847e-01  1.57628000e-02  8.45045707e-01 
 1.57728000e-02  8.19125737e-01  1.57728000e-02  8.45113347e-01 
 1.57828000e-02  8.19195571e-01  1.57828000e-02  8.45181891e-01 
 1.57928000e-02  8.19266353e-01  1.57928000e-02  8.45251338e-01 
 1.58028000e-02  8.19338074e-01  1.58028000e-02  8.45321687e-01 
 1.58128000e-02  8.19410708e-01  1.58128000e-02  8.45392936e-01 
 1.58228000e-02  8.19484309e-01  1.58228000e-02  8.45465085e-01 
 1.58328000e-02  8.19558850e-01  1.58328000e-02  8.45538132e-01 
 1.58428000e-02  8.19634269e-01  1.58428000e-02  8.45612076e-01 
 1.58528000e-02  8.19710608e-01  1.58528000e-02  8.45686915e-01 
 1.58628000e-02  8.19787903e-01  1.58628000e-02  8.45762648e-01 
 1.58728000e-02  8.19866144e-01  1.58728000e-02  8.45839273e-01 
 1.58828000e-02  8.19945321e-01  1.58828000e-02  8.45916790e-01 
 1.58928000e-02  8.20025434e-01  1.58928000e-02  8.45995196e-01 
 1.59028000e-02  8.20106459e-01  1.59028000e-02  8.46074491e-01 
 1.59128000e-02  8.20188388e-01  1.59128000e-02  8.46154672e-01 
 1.59228000e-02  8.20271269e-01  1.59228000e-02  8.46235739e-01 
 1.59328000e-02  8.20355092e-01  1.59328000e-02  8.46317689e-01 
 1.59428000e-02  8.20439835e-01  1.59428000e-02  8.46400522e-01 
 1.59528000e-02  8.20525527e-01  1.59528000e-02  8.46484235e-01 
 1.59628000e-02  8.20612142e-01  1.59628000e-02  8.46568827e-01 
 1.59728000e-02  8.20699644e-01  1.59728000e-02  8.46654297e-01 
 1.59828000e-02  8.20788052e-01  1.59828000e-02  8.46740643e-01 
 1.59928000e-02  8.20877386e-01  1.59928000e-02  8.46827863e-01 
 1.60028000e-02  8.20967666e-01  1.60028000e-02  8.46915956e-01 
 1.60128000e-02  8.21058896e-01  1.60128000e-02  8.47004920e-01 
 1.60228000e-02  8.21151034e-01  1.60228000e-02  8.47094754e-01 
 1.60328000e-02  8.21244052e-01  1.60328000e-02  8.47185454e-01 
 1.60428000e-02  8.21338000e-01  1.60428000e-02  8.47277021e-01 
 1.60528000e-02  8.21432896e-01  1.60528000e-02  8.47369452e-01 
 1.60628000e-02  8.21528696e-01  1.60628000e-02  8.47462745e-01 
 1.60728000e-02  8.21625396e-01  1.60728000e-02  8.47556899e-01 
 1.60828000e-02  8.21723049e-01  1.60828000e-02  8.47651912e-01 
 1.60928000e-02  8.21821595e-01  1.60928000e-02  8.47747781e-01 
 1.61028000e-02  8.21921002e-01  1.61028000e-02  8.47844506e-01 
 1.61128000e-02  8.22021370e-01  1.61128000e-02  8.47942084e-01 
 1.61228000e-02  8.22122660e-01  1.61228000e-02  8.48040514e-01 
 1.61328000e-02  8.22224831e-01  1.61328000e-02  8.48139793e-01 
 1.61428000e-02  8.22327915e-01  1.61428000e-02  8.48239919e-01 
 1.61528000e-02  8.22431896e-01  1.61528000e-02  8.48340891e-01 
 1.61628000e-02  8.22536800e-01  1.61628000e-02  8.48442707e-01 
 1.61728000e-02  8.22642633e-01  1.61728000e-02  8.48545364e-01 
 1.61828000e-02  8.22749378e-01  1.61828000e-02  8.48648862e-01 
 1.61928000e-02  8.22857018e-01  1.61928000e-02  8.48753197e-01 
 1.62028000e-02  8.22965529e-01  1.62028000e-02  8.48858367e-01 
 1.62128000e-02  8.23074929e-01  1.62128000e-02  8.48964371e-01 
 1.62228000e-02  8.23185240e-01  1.62228000e-02  8.49071207e-01 
 1.62328000e-02  8.23296445e-01  1.62328000e-02  8.49178872e-01 
 1.62428000e-02  8.23408577e-01  1.62428000e-02  8.49287364e-01 
 1.62528000e-02  8.23521623e-01  1.62528000e-02  8.49396681e-01 
 1.62628000e-02  8.23635536e-01  1.62628000e-02  8.49506822e-01 
 1.62728000e-02  8.23750367e-01  1.62728000e-02  8.49617783e-01 
 1.62828000e-02  8.23866091e-01  1.62828000e-02  8.49729563e-01 
 1.62928000e-02  8.23982697e-01  1.62928000e-02  8.49842159e-01 
 1.63028000e-02  8.24100178e-01  1.63028000e-02  8.49955569e-01 
 1.63128000e-02  8.24218535e-01  1.63128000e-02  8.50069791e-01 
 1.63228000e-02  8.24337792e-01  1.63228000e-02  8.50184823e-01 
 1.63328000e-02  8.24457922e-01  1.63328000e-02  8.50300662e-01 
 1.63428000e-02  8.24578911e-01  1.63428000e-02  8.50417306e-01 
 1.63528000e-02  8.24700775e-01  1.63528000e-02  8.50534753e-01 
 1.63628000e-02  8.24823562e-01  1.63628000e-02  8.50653000e-01 
 1.63728000e-02  8.24947258e-01  1.63728000e-02  8.50772045e-01 
 1.63828000e-02  8.25071813e-01  1.63828000e-02  8.50891885e-01 
 1.63928000e-02  8.25197210e-01  1.63928000e-02  8.51012519e-01 
 1.64028000e-02  8.25323480e-01  1.64028000e-02  8.51133943e-01 
 1.64128000e-02  8.25450647e-01  1.64128000e-02  8.51256156e-01 
 1.64228000e-02  8.25578694e-01  1.64228000e-02  8.51379154e-01 
 1.64328000e-02  8.25707615e-01  1.64328000e-02  8.51502936e-01 
 1.64428000e-02  8.25837411e-01  1.64428000e-02  8.51627498e-01 
 1.64528000e-02  8.25968078e-01  1.64528000e-02  8.51752838e-01 
 1.64628000e-02  8.26099612e-01  1.64628000e-02  8.51878954e-01 
 1.64728000e-02  8.26232015e-01  1.64728000e-02  8.52005843e-01 
 1.64828000e-02  8.26365270e-01  1.64828000e-02  8.52133502e-01 
 1.64928000e-02  8.26499357e-01  1.64928000e-02  8.52261930e-01 
 1.65028000e-02  8.26634299e-01  1.65028000e-02  8.52391122e-01 
 1.65128000e-02  8.26770113e-01  1.65128000e-02  8.52521078e-01 
 1.65228000e-02  8.26906766e-01  1.65228000e-02  8.52651793e-01 
 1.65328000e-02  8.27044261e-01  1.65328000e-02  8.52783265e-01 
 1.65428000e-02  8.27182645e-01  1.65428000e-02  8.52915492e-01 
 1.65528000e-02  8.27321888e-01  1.65528000e-02  8.53048471e-01 
 1.65628000e-02  8.27461954e-01  1.65628000e-02  8.53182198e-01 
 1.65728000e-02  8.27602847e-01  1.65728000e-02  8.53316672e-01 
 1.65828000e-02  8.27744590e-01  1.65828000e-02  8.53451890e-01 
 1.65928000e-02  8.27887214e-01  1.65928000e-02  8.53587848e-01 
 1.66028000e-02  8.28030692e-01  1.66028000e-02  8.53724544e-01 
 1.66128000e-02  8.28174988e-01  1.66128000e-02  8.53861975e-01 
 1.66228000e-02  8.28320086e-01  1.66228000e-02  8.54000139e-01 
 1.66328000e-02  8.28466017e-01  1.66328000e-02  8.54139031e-01 
 1.66428000e-02  8.28612798e-01  1.66428000e-02  8.54278650e-01 
 1.66528000e-02  8.28760406e-01  1.66528000e-02  8.54418993e-01 
 1.66628000e-02  8.28908826e-01  1.66628000e-02  8.54560056e-01 
 1.66728000e-02  8.29058074e-01  1.66728000e-02  8.54701836e-01 
 1.66828000e-02  8.29208153e-01  1.66828000e-02  8.54844332e-01 
 1.66928000e-02  8.29359036e-01  1.66928000e-02  8.54987539e-01 
 1.67028000e-02  8.29510748e-01  1.67028000e-02  8.55131454e-01 
 1.67128000e-02  8.29663277e-01  1.67128000e-02  8.55276076e-01 
 1.67228000e-02  8.29816638e-01  1.67228000e-02  8.55421400e-01 
 1.67328000e-02  8.29970807e-01  1.67328000e-02  8.55567423e-01 
 1.67428000e-02  8.30125756e-01  1.67428000e-02  8.55714143e-01 
 1.67528000e-02  8.30281513e-01  1.67528000e-02  8.55861556e-01 
 1.67628000e-02  8.30438087e-01  1.67628000e-02  8.56009660e-01 
 1.67728000e-02  8.30595486e-01  1.67728000e-02  8.56158451e-01 
 1.67828000e-02  8.30753674e-01  1.67828000e-02  8.56307925e-01 
 1.67928000e-02  8.30912641e-01  1.67928000e-02  8.56458081e-01 
 1.68028000e-02  8.31072410e-01  1.68028000e-02  8.56608914e-01 
 1.68128000e-02  8.31232949e-01  1.68128000e-02  8.56760422e-01 
 1.68228000e-02  8.31394227e-01  1.68228000e-02  8.56912601e-01 
 1.68328000e-02  8.31556307e-01  1.68328000e-02  8.57065448e-01 
 1.68428000e-02  8.31719212e-01  1.68428000e-02  8.57218960e-01 
 1.68528000e-02  8.31882916e-01  1.68528000e-02  8.57373134e-01 
 1.68628000e-02  8.32047380e-01  1.68628000e-02  8.57527966e-01 
 1.68728000e-02  8.32212598e-01  1.68728000e-02  8.57683452e-01 
 1.68828000e-02  8.32378617e-01  1.68828000e-02  8.57839591e-01 
 1.68928000e-02  8.32545410e-01  1.68928000e-02  8.57996378e-01 
 1.69028000e-02  8.32712959e-01  1.69028000e-02  8.58153810e-01 
 1.69128000e-02  8.32881278e-01  1.69128000e-02  8.58311884e-01 
 1.69228000e-02  8.33050358e-01  1.69228000e-02  8.58470596e-01 
 1.69328000e-02  8.33220201e-01  1.69328000e-02  8.58629943e-01 
 1.69428000e-02  8.33390790e-01  1.69428000e-02  8.58789921e-01 
 1.69528000e-02  8.33562140e-01  1.69528000e-02  8.58950528e-01 
 1.69628000e-02  8.33734245e-01  1.69628000e-02  8.59111759e-01 
 1.69728000e-02  8.33907067e-01  1.69728000e-02  8.59273612e-01 
 1.69828000e-02  8.34080622e-01  1.69828000e-02  8.59436082e-01 
 1.69928000e-02  8.34254932e-01  1.69928000e-02  8.59599167e-01 
 1.70028000e-02  8.34430010e-01  1.70028000e-02  8.59762863e-01 
 1.70128000e-02  8.34605813e-01  1.70128000e-02  8.59927166e-01 
 1.70228000e-02  8.34782344e-01  1.70228000e-02  8.60092073e-01 
 1.70328000e-02  8.34959581e-01  1.70328000e-02  8.60257581e-01 
 1.70428000e-02  8.35137516e-01  1.70428000e-02  8.60423685e-01 
 1.70528000e-02  8.35316196e-01  1.70528000e-02  8.60590382e-01 
 1.70628000e-02  8.35495596e-01  1.70628000e-02  8.60757670e-01 
 1.70728000e-02  8.35675718e-01  1.70728000e-02  8.60925543e-01 
 1.70828000e-02  8.35856589e-01  1.70828000e-02  8.61093999e-01 
 1.70928000e-02  8.36038150e-01  1.70928000e-02  8.61263034e-01 
 1.71028000e-02  8.36220376e-01  1.71028000e-02  8.61432644e-01 
 1.71128000e-02  8.36403291e-01  1.71128000e-02  8.61602826e-01 
 1.71228000e-02  8.36586897e-01  1.71228000e-02  8.61773577e-01 
 1.71328000e-02  8.36771223e-01  1.71328000e-02  8.61944891e-01 
 1.71428000e-02  8.36956278e-01  1.71428000e-02  8.62116767e-01 
 1.71528000e-02  8.37142035e-01  1.71528000e-02  8.62289199e-01 
 1.71628000e-02  8.37328465e-01  1.71628000e-02  8.62462185e-01 
 1.71728000e-02  8.37515577e-01  1.71728000e-02  8.62635721e-01 
 1.71828000e-02  8.37703371e-01  1.71828000e-02  8.62809803e-01 
 1.71928000e-02  8.37891807e-01  1.71928000e-02  8.62984428e-01 
 1.72028000e-02  8.38080899e-01  1.72028000e-02  8.63159591e-01 
 1.72128000e-02  8.38270664e-01  1.72128000e-02  8.63335288e-01 
 1.72228000e-02  8.38461101e-01  1.72228000e-02  8.63511517e-01 
 1.72328000e-02  8.38652222e-01  1.72328000e-02  8.63688274e-01 
 1.72428000e-02  8.38843935e-01  1.72428000e-02  8.63865554e-01 
 1.72528000e-02  8.39036303e-01  1.72528000e-02  8.64043354e-01 
 1.72628000e-02  8.39229388e-01  1.72628000e-02  8.64221670e-01 
 1.72728000e-02  8.39423107e-01  1.72728000e-02  8.64400498e-01 
 1.72828000e-02  8.39617456e-01  1.72828000e-02  8.64579835e-01 
 1.72928000e-02  8.39812453e-01  1.72928000e-02  8.64759677e-01 
 1.73028000e-02  8.40008083e-01  1.73028000e-02  8.64940020e-01 
 1.73128000e-02  8.40204326e-01  1.73128000e-02  8.65120860e-01 
 1.73228000e-02  8.40401190e-01  1.73228000e-02  8.65302193e-01 
 1.73328000e-02  8.40598666e-01  1.73328000e-02  8.65484016e-01 
 1.73428000e-02  8.40796765e-01  1.73428000e-02  8.65666324e-01 
 1.73528000e-02  8.40995503e-01  1.73528000e-02  8.65849114e-01 
 1.73628000e-02  8.41194850e-01  1.73628000e-02  8.66032382e-01 
 1.73728000e-02  8.41394793e-01  1.73728000e-02  8.66216123e-01 
 1.73828000e-02  8.41595349e-01  1.73828000e-02  8.66400336e-01 
 1.73928000e-02  8.41796494e-01  1.73928000e-02  8.66585014e-01 
 1.74028000e-02  8.41998216e-01  1.74028000e-02  8.66770155e-01 
 1.74128000e-02  8.42200510e-01  1.74128000e-02  8.66955754e-01 
 1.74228000e-02  8.42403399e-01  1.74228000e-02  8.67141808e-01 
 1.74328000e-02  8.42606915e-01  1.74328000e-02  8.67328313e-01 
 1.74428000e-02  8.42810972e-01  1.74428000e-02  8.67515265e-01 
 1.74528000e-02  8.43015586e-01  1.74528000e-02  8.67702659e-01 
 1.74628000e-02  8.43220805e-01  1.74628000e-02  8.67890493e-01 
 1.74728000e-02  8.43426599e-01  1.74728000e-02  8.68078761e-01 
 1.74828000e-02  8.43632946e-01  1.74828000e-02  8.68267461e-01 
 1.74928000e-02  8.43839869e-01  1.74928000e-02  8.68456588e-01 
 1.75028000e-02  8.44047340e-01  1.75028000e-02  8.68646139e-01 
 1.75128000e-02  8.44255328e-01  1.75128000e-02  8.68836109e-01 
 1.75228000e-02  8.44463847e-01  1.75228000e-02  8.69026494e-01 
 1.75328000e-02  8.44672908e-01  1.75328000e-02  8.69217291e-01 
 1.75428000e-02  8.44882533e-01  1.75428000e-02  8.69408496e-01 
 1.75528000e-02  8.45092704e-01  1.75528000e-02  8.69600104e-01 
 1.75628000e-02  8.45303407e-01  1.75628000e-02  8.69792112e-01 
 1.75728000e-02  8.45514633e-01  1.75728000e-02  8.69984516e-01 
 1.75828000e-02  8.45726365e-01  1.75828000e-02  8.70177311e-01 
 1.75928000e-02  8.45938605e-01  1.75928000e-02  8.70370494e-01 
 1.76028000e-02  8.46151349e-01  1.76028000e-02  8.70564061e-01 
 1.76128000e-02  8.46364610e-01  1.76128000e-02  8.70758009e-01 
 1.76228000e-02  8.46578363e-01  1.76228000e-02  8.70952332e-01 
 1.76328000e-02  8.46792600e-01  1.76328000e-02  8.71147027e-01 
 1.76428000e-02  8.47007320e-01  1.76428000e-02  8.71342090e-01 
 1.76528000e-02  8.47222528e-01  1.76528000e-02  8.71537517e-01 
 1.76628000e-02  8.47438250e-01  1.76628000e-02  8.71733305e-01 
 1.76728000e-02  8.47654446e-01  1.76728000e-02  8.71929448e-01 
 1.76828000e-02  8.47871107e-01  1.76828000e-02  8.72125944e-01 
 1.76928000e-02  8.48088244e-01  1.76928000e-02  8.72322788e-01 
 1.77028000e-02  8.48305868e-01  1.77028000e-02  8.72519977e-01 
 1.77128000e-02  8.48523946e-01  1.77128000e-02  8.72717506e-01 
 1.77228000e-02  8.48742465e-01  1.77228000e-02  8.72915371e-01 
 1.77328000e-02  8.48961437e-01  1.77328000e-02  8.73113568e-01 
 1.77428000e-02  8.49180841e-01  1.77428000e-02  8.73312095e-01 
 1.77528000e-02  8.49400686e-01  1.77528000e-02  8.73510945e-01 
 1.77628000e-02  8.49620984e-01  1.77628000e-02  8.73710117e-01 
 1.77728000e-02  8.49841727e-01  1.77728000e-02  8.73909605e-01 
 1.77828000e-02  8.50062863e-01  1.77828000e-02  8.74109405e-01 
 1.77928000e-02  8.50284404e-01  1.77928000e-02  8.74309515e-01 
 1.78028000e-02  8.50506394e-01  1.78028000e-02  8.74509929e-01 
 1.78128000e-02  8.50728808e-01  1.78128000e-02  8.74710644e-01 
 1.78228000e-02  8.50951615e-01  1.78228000e-02  8.74911656e-01 
 1.78328000e-02  8.51174846e-01  1.78328000e-02  8.75112961e-01 
 1.78428000e-02  8.51398480e-01  1.78428000e-02  8.75314555e-01 
 1.78528000e-02  8.51622483e-01  1.78528000e-02  8.75516434e-01 
 1.78628000e-02  8.51846908e-01  1.78628000e-02  8.75718594e-01 
 1.78728000e-02  8.52071747e-01  1.78728000e-02  8.75921032e-01 
 1.78828000e-02  8.52296976e-01  1.78828000e-02  8.76123744e-01 
 1.78928000e-02  8.52522594e-01  1.78928000e-02  8.76326724e-01 
 1.79028000e-02  8.52748556e-01  1.79028000e-02  8.76529971e-01 
 1.79128000e-02  8.52974849e-01  1.79128000e-02  8.76733479e-01 
 1.79228000e-02  8.53201527e-01  1.79228000e-02  8.76937245e-01 
 1.79328000e-02  8.53428585e-01  1.79328000e-02  8.77141264e-01 
 1.79428000e-02  8.53655993e-01  1.79428000e-02  8.77345534e-01 
 1.79528000e-02  8.53883749e-01  1.79528000e-02  8.77550050e-01 
 1.79628000e-02  8.54111870e-01  1.79628000e-02  8.77754809e-01 
 1.79728000e-02  8.54340339e-01  1.79728000e-02  8.77959805e-01 
 1.79828000e-02  8.54569110e-01  1.79828000e-02  8.78165037e-01 
 1.79928000e-02  8.54798196e-01  1.79928000e-02  8.78370499e-01 
 1.80028000e-02  8.55027616e-01  1.80028000e-02  8.78576188e-01 
 1.80128000e-02  8.55257393e-01  1.80128000e-02  8.78782100e-01 
 1.80228000e-02  8.55487511e-01  1.80228000e-02  8.78988231e-01 
 1.80328000e-02  8.55717899e-01  1.80328000e-02  8.79194578e-01 
 1.80428000e-02  8.55948593e-01  1.80428000e-02  8.79401136e-01 
 1.80528000e-02  8.56179604e-01  1.80528000e-02  8.79607902e-01 
 1.80628000e-02  8.56410895e-01  1.80628000e-02  8.79814872e-01 
 1.80728000e-02  8.56642479e-01  1.80728000e-02  8.80022042e-01 
 1.80828000e-02  8.56874367e-01  1.80828000e-02  8.80229408e-01 
 1.80928000e-02  8.57106577e-01  1.80928000e-02  8.80436967e-01 
 1.81028000e-02  8.57339047e-01  1.81028000e-02  8.80644715e-01 
 1.81128000e-02  8.57571749e-01  1.81128000e-02  8.80852648e-01 
 1.81228000e-02  8.57804736e-01  1.81228000e-02  8.81060763e-01 
 1.81328000e-02  8.58038003e-01  1.81328000e-02  8.81269055e-01 
 1.81428000e-02  8.58271525e-01  1.81428000e-02  8.81477521e-01 
 1.81528000e-02  8.58505313e-01  1.81528000e-02  8.81686157e-01 
 1.81628000e-02  8.58739368e-01  1.81628000e-02  8.81894959e-01 
 1.81728000e-02  8.58973651e-01  1.81728000e-02  8.82103925e-01 
 1.81828000e-02  8.59208164e-01  1.81828000e-02  8.82313049e-01 
 1.81928000e-02  8.59442924e-01  1.81928000e-02  8.82522328e-01 
 1.82028000e-02  8.59677910e-01  1.82028000e-02  8.82731760e-01 
